id,pchembl_value,canonical_smiles,target_organism,source
CHEMBL2334719,5.760000000000001,c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCCC4)n3)ccc2c1,Homo sapiens,chembl
CHEMBL2334720,5.63,c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCOCC4)n3)ccc2c1,Homo sapiens,chembl
CHEMBL2334721,6.13,COc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCCCC2)n1,Homo sapiens,chembl
CHEMBL2334722,5.753333333333333,COc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(NC4CCCCC4)n3)c2c1,Homo sapiens,chembl
CHEMBL2334723,4.66,Clc1ccc(-c2nc3ccccc3n2-c2ccnc(NC3CCOCC3)n2)cc1Cl,Homo sapiens,chembl
CHEMBL2335064,5.53,c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(N[C@@H]4CCCNC4)n3)ccc2c1,Homo sapiens,chembl
CHEMBL2335065,5.71,O=C(C1CC1)N1CCC[C@@H](Nc2nccc(-n3c(-c4ccc5ccccc5c4)nc4ccccc43)n2)C1,Homo sapiens,chembl
CHEMBL2335066,5.54,COc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(N[C@@H]2CCCN(C(=O)C3CC3)C2)n1,Homo sapiens,chembl
CHEMBL2335067,5.93,COc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2c1,Homo sapiens,chembl
CHEMBL2335068,5.11,O=C(C1CC1)N1CCC[C@@H](Nc2nccc(-n3c(-c4ccc(Cl)c(Cl)c4)nc4ccccc43)n2)C1,Homo sapiens,chembl
CHEMBL2335069,5.72,Oc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCCCC2)n1,Homo sapiens,chembl
CHEMBL2335070,4.5,Oc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(NC4CCCCC4)n3)c2c1,Homo sapiens,chembl
CHEMBL233794,5.8,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2S(=O)(=O)c1ccccc1,Homo sapiens,chembl
CHEMBL234655,7.23,O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,Homo sapiens,chembl
CHEMBL234838,6.4,N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,Homo sapiens,chembl
CHEMBL234839,5.5,N#Cc1c(NC(=O)c2ccccc2Br)sc2c1CCCC2,Homo sapiens,chembl
CHEMBL2348581,5.73,Oc1cccc(-c2nc3ccccc3n2-c2ccnc(N[C@@H]3CCCNC3)c2)c1,Homo sapiens,chembl
CHEMBL2348778,4.74,COc1ccc2c(c1)nc(-c1ccc(C)c(Cl)c1)n2-c1ccnc(NC2CCCCC2)c1,Homo sapiens,chembl
CHEMBL2376905,6.77,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4)cnc32)c1,Homo sapiens,chembl
CHEMBL2376906,7.48,O=C(NCCCN1CCOCC1)c1ccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)cc1,Homo sapiens,chembl
CHEMBL2376907,5.96,Cc1cccc(CC(=O)Nc2cnn(-c3cccc(C(=O)NC4CCOC(C)(C)C4)c3)c2)c1,Homo sapiens,chembl
CHEMBL2376909,7.62,COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5)ccc43)c2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL2376910,7.92,COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)c2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL2376911,7.34,CCOc1ccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)cc1OC,Homo sapiens,chembl
CHEMBL2376912,7.23,COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5C)ccc43)c2)cc(OC)c1OC,Homo sapiens,chembl
CHEMBL2376913,7.5,Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)c2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL2376914,7.42,Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)ccc1N1CCOCC1,Homo sapiens,chembl
CHEMBL2376915,7.27,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL2376916,7.11,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL2376917,7.37,COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,Homo sapiens,chembl
CHEMBL2376918,7.66,O=C(NCCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,Homo sapiens,chembl
CHEMBL2376919,7.82,O=C(NCCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL2376920,6.92,Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)c1,Homo sapiens,chembl
CHEMBL2376921,6.6,Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5C)ccc43)c2)c1,Homo sapiens,chembl
CHEMBL2376922,7.46,O=C(NCCO)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL2376923,5.85,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)ccc32)c1,Homo sapiens,chembl
CHEMBL2376924,7.2,NC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,Homo sapiens,chembl
CHEMBL2376925,7.3,CN1CCN(CCNC(=O)c2cccc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,Homo sapiens,chembl
CHEMBL2376926,7.4,Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCN(C5CCC5)CC4)c3)c2)c1Cl,Homo sapiens,chembl
CHEMBL2376927,6.19,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)n1,Homo sapiens,chembl
CHEMBL2376928,6.19,O=C(NCCN1CCOCC1)c1cc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)ccn1,Homo sapiens,chembl
CHEMBL2376929,6.96,CN1CCN(CCNC(=O)c2cncc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,Homo sapiens,chembl
CHEMBL2376930,6.92,O=C(NCCN1CCOCC1)c1ccnc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,Homo sapiens,chembl
CHEMBL2376931,7.1,O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)c1,Homo sapiens,chembl
CHEMBL2390974,6.0,CS(=O)(=O)CCCOc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2392825,6.15,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392827,6.7,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392828,6.09,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CO)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392831,6.98,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(OCC5CCS(=O)(=O)C5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392832,6.54,CS(=O)(=O)C1CCN(c2cccc3c2cnn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,Homo sapiens,chembl
CHEMBL2392833,6.62,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,Homo sapiens,chembl
CHEMBL2392834,6.16,CC(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392835,5.89,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@](C)(O)CC3)n2)CC1,Homo sapiens,chembl
CHEMBL2392836,5.77,CCOC(=O)[C@H]1CC[C@H](Nc2nccc(-n3ncc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392837,5.89,CCOC(=O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2392838,6.19,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCC(O)CC4)CC3)n2)CC1,Homo sapiens,chembl
CHEMBL2392839,6.38,CCOC1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(N6CCC(S(C)(=O)=O)CC6)cccc54)n3)CC2)C1,Homo sapiens,chembl
CHEMBL2392840,6.66,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5cnnc5C4)CC3)n2)CC1,Homo sapiens,chembl
CHEMBL2414914,5.84,COc1cccc2[nH]c3c(c12)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414915,6.85,Fc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414916,6.11,CCc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414917,6.77,COc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414918,7.1,N#Cc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414919,6.6,Clc1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414920,6.6,FC(F)(F)c1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414921,7.0,COc1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414922,6.96,N#Cc1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414923,7.33,COc1cc2[nH]c3c(c2cc1OC)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414924,7.85,COc1cc2[nH]c3c(c2cc1C#N)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2414925,6.96,COc1cc(OC)c2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414926,6.82,c1[nH]nc2c1CCc1c-2[nH]c2cc3c(cc12)OCO3,Homo sapiens,chembl
CHEMBL2414927,5.58,c1[nH]nc2c1CCc1c-2[nH]c2cc3c(cc12)OCCO3,Homo sapiens,chembl
CHEMBL2414978,5.24,c1ccc2c3c([nH]c2c1)-c1n[nH]cc1C3,Homo sapiens,chembl
CHEMBL2414980,5.44,c1ccc2c(c1)[nH]c1c2ccc2c[nH]nc21,Homo sapiens,chembl
CHEMBL2414981,6.09,CC1Cc2c([nH]c3ccccc23)-c2n[nH]cc21,Homo sapiens,chembl
CHEMBL2414982,6.07,Fc1cccc2c3c([nH]c12)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414983,6.12,Cc1cccc2c3c([nH]c12)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414984,5.2,O=[N+]([O-])c1cccc2c3c([nH]c12)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL2414985,6.17,Clc1cccc2[nH]c3c(c12)CCc1c[nH]nc1-3,Homo sapiens,chembl
CHEMBL2425628,7.35,CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CCC(O)CC3)CC2)n1,Homo sapiens,chembl
CHEMBL2425629,5.96,CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CC[C@@H](O)C3)CC2)n1,Homo sapiens,chembl
CHEMBL2425630,5.85,COC1CCN(C(=O)[C@H]2CC[C@H](Nc3nccc(-n4ccc5c(OCCCS(C)(=O)=O)cccc54)n3)CC2)CC1,Homo sapiens,chembl
CHEMBL2425631,5.85,CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CCC(F)(F)CC3)CC2)n1,Homo sapiens,chembl
CHEMBL2425632,6.23,CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CC[C@@H](F)C3)CC2)n1,Homo sapiens,chembl
CHEMBL2425633,6.24,CCN(CC)C(=O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(OCCCS(C)(=O)=O)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425634,6.46,CC(C)(O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(OCCCS(C)(=O)=O)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425635,6.62,CC(C)(O)[C@H]1CC[C@H](Nc2nccc(-n3ncc4c(OCCCS(C)(=O)=O)cccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425636,6.01,CS(=O)(=O)CCOc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2425637,5.96,CS(=O)(=O)NCCCOc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2425638,5.7,OCC(O)COc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2425640,6.02,OCCCOc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2425641,5.51,COc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,Homo sapiens,chembl
CHEMBL2425642,5.09,O[C@H]1CC[C@H](Nc2nccc(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL2425644,5.64,O[C@H]1CC[C@H](Nc2nccc(-c3n[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL2425645,5.57,O[C@H]1CC[C@H](Nc2nccc(-n3ncc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425646,5.7,O[C@H]1CC[C@H](Nc2nccc(-n3ccc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425647,4.92,O[C@H]1CC[C@H](Nc2nccc(-c3nnc4ccccn34)n2)CC1,Homo sapiens,chembl
CHEMBL2425649,5.75,O=C([C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1)N1CCOCC1,Homo sapiens,chembl
CHEMBL2425650,5.48,O=C([C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1)N1CCCC1,Homo sapiens,chembl
CHEMBL2425651,5.82,CC(=O)N[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425652,6.27,N[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425653,5.31,CN(C)S(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425654,6.1,O[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL2425655,6.415,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Homo sapiens,chembl
CHEMBL245335,6.97,CCNC(=O)N1CCC[C@@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL245336,7.85,CNC(=O)CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL245533,7.09,CCOC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL245724,6.39,CCNC(=O)N1CCC(Nc2ncc(C)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL245732,6.92,CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL245733,7.32,CC1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,Homo sapiens,chembl
CHEMBL245936,8.3,CCNC(=O)N1CCC(Nc2nccc(-c3c(-c4ccccc4)[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL246356,4.4,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1,Homo sapiens,chembl
CHEMBL246543,6.15,CCNC(=O)N1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,Homo sapiens,chembl
CHEMBL246544,6.24,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL246545,5.3,CCNC(=O)N1CC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,Homo sapiens,chembl
CHEMBL248176,7.24,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,Homo sapiens,chembl
CHEMBL248370,6.38,CCNC(=O)N1CCC(Nc2ncc(C#N)c(-c3c[nH]c4cc(F)ccc34)n2)CC1,Homo sapiens,chembl
CHEMBL248612,5.28,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(-c4cccnc4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248643,6.23,Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL248644,6.0,c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL248645,5.8,CC(=O)N(C(C)=O)c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL248790,6.32,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncccn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248791,5.44,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(NC(=O)c4ccccn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248792,6.12,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncc([N+](=O)[O-])s4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248830,5.44,c1cc2ccc3ncc(-c4ccc(-c5ccn[nH]5)cc4)cc3c2cn1,Homo sapiens,chembl
CHEMBL248831,5.89,c1cc2ccc3ncc(-c4ccc(N5CCOCC5)cc4)cc3c2cn1,Homo sapiens,chembl
CHEMBL248832,6.29,Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL248833,6.28,CC(=O)Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL248982,5.19,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4cccc(Cl)n4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248983,6.92,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL248984,6.85,CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(F)cn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL249998,6.03,CS(=O)(=O)Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,Homo sapiens,chembl
CHEMBL250017,6.62,NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL250199,6.68,CS(=O)(=O)N(c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1)S(C)(=O)=O,Homo sapiens,chembl
CHEMBL250409,6.82,CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,Homo sapiens,chembl
CHEMBL252762,8.15,Fc1ccc(-c2nc3n(c2-c2ccnc(NC4CCC4)n2)[C@H](Cn2ccnc2)CC3)cc1,Homo sapiens,chembl
CHEMBL252763,8.52,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)[C@H]1CCOC1,Homo sapiens,chembl
CHEMBL252967,8.8,CCCn1c(C2CCN(C)CC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CC2)n1,Homo sapiens,chembl
CHEMBL253174,6.4,NC1=CC=C2SN=C3c4ccccc4C(=O)C1C23,Homo sapiens,chembl
CHEMBL254443,6.7,COc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,Homo sapiens,chembl
CHEMBL254651,7.16,N#CC(c1ccnc(NCCc2c[nH]cn2)n1)c1nc2ccccc2s1,Homo sapiens,chembl
CHEMBL254858,6.3,CCCCCCCCCCCc1cc(O)cc(O)c1C(=O)OC(CCC)CCCCCCCc1cc(OS(=O)(=O)O)cc(OS(=O)(=O)O)c1,Homo sapiens,chembl
CHEMBL255863,5.7,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Homo sapiens,chembl
CHEMBL259060,7.52,COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,Homo sapiens,chembl
CHEMBL278041,7.29,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Homo sapiens,chembl
CHEMBL296468,5.23,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,Homo sapiens,chembl
CHEMBL3040440,6.8,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,Homo sapiens,chembl
CHEMBL3099962,8.15,Fc1ccc(-c2n[nH]cc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1,Homo sapiens,chembl
CHEMBL3099963,7.62,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3099964,6.23,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cc[nH]n4)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3099965,7.58,Fc1ccc(-c2conc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1,Homo sapiens,chembl
CHEMBL3099967,7.16,Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2C2CC2)cc1,Homo sapiens,chembl
CHEMBL3099968,7.5,Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099969,6.9,N#Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099970,6.28,Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2N2CCOCC2)cc1,Homo sapiens,chembl
CHEMBL3099971,6.44,CN(C)c1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099972,7.57,CNc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099973,6.87,Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2NCc2ccccc2)cc1,Homo sapiens,chembl
CHEMBL3099974,6.67,CN(C)CCNc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099975,9.0,Oc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,Homo sapiens,chembl
CHEMBL3099976,6.36,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4C)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3099977,7.72,Cn1cc(-c2conc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cn1,Homo sapiens,chembl
CHEMBL3100083,7.13,c1cc(-c2nocc2C2CC2)cc(Nc2ccc(N3CCOCC3)cc2)n1,Homo sapiens,chembl
CHEMBL3100084,7.28,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cnn(C)c4)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3100085,7.8,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4C)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3100086,6.73,Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4c(C)n[nH]c4C)ccn3)cc2)n1,Homo sapiens,chembl
CHEMBL3120215,5.79,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,Homo sapiens,chembl
CHEMBL315708,5.63,c1ccc(-c2[nH]nc3ccccc23)cc1,Homo sapiens,chembl
CHEMBL3182444,5.51,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,Homo sapiens,chembl
CHEMBL3189536,4.7,C/C(=N/Cc1cccnc1)C1=C(O)c2ccccc2C1=O,Homo sapiens,chembl
CHEMBL3189642,4.21,C=CCn1c(SC/C(O)=C(/C#N)C(C)=N)nc2sc(CC)cc2c1=O,Homo sapiens,chembl
CHEMBL3190499,4.33,Oc1[nH]c2ccccc2c1/C=N/c1nccs1,Homo sapiens,chembl
CHEMBL3193799,4.49,O=C1C(/C=N/Cc2cccnc2)=C(O)c2ccccc21,Homo sapiens,chembl
CHEMBL3194854,4.38,Cc1cccc(/N=C/c2c(O)[nH]c3ccccc23)n1,Homo sapiens,chembl
CHEMBL3195180,4.29,N#C/C(=C(\O)c1ccco1)c1ccccn1,Homo sapiens,chembl
CHEMBL3196400,4.78,COc1ccc(/C=N/n2c(N)nc3ccccc32)cc1OC,Homo sapiens,chembl
CHEMBL31965,5.3566666666666665,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Homo sapiens,chembl
CHEMBL3197413,4.45,C/C(=N\CCCn1ccnc1)C1=C(O)c2ccccc2C1=O,Homo sapiens,chembl
CHEMBL3197885,4.05,Oc1[nH]c2ccccc2c1/C=N/c1ccc2c(c1)OCCO2,Homo sapiens,chembl
CHEMBL3199093,4.64,O=C1C(/C=N/c2ccccc2O)=C(O)c2ccccc21,Homo sapiens,chembl
