,model,task,step,absolute_time,batch_idx,mol_id,valid,valid_score,smiles,unique,occurrences,Boltz_affinity_pred_value,Boltz_affinity_pred_value1,Boltz_affinity_pred_value2,Boltz_affinity_probability_binary,Boltz_affinity_probability_binary1,Boltz_affinity_probability_binary2,Boltz_batch_variant,Boltz_chain_ptm_0,Boltz_chain_ptm_1,Boltz_chain_ptm_2,Boltz_complex_ipde,Boltz_complex_iplddt,Boltz_complex_pde,Boltz_complex_plddt,Boltz_confidence_score,Boltz_iptm,Boltz_ligand_iptm,Boltz_pair_chain_iptm_0-0,Boltz_pair_chain_iptm_0-1,Boltz_pair_chain_iptm_0-2,Boltz_pair_chain_iptm_1-0,Boltz_pair_chain_iptm_1-1,Boltz_pair_chain_iptm_1-2,Boltz_pair_chain_iptm_2-0,Boltz_pair_chain_iptm_2-1,Boltz_pair_chain_iptm_2-2,Boltz_pair_chain_iptm_protein-ligand,Boltz_protein_iptm,Boltz_ptm,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,norm_Boltz_affinity_pred_value,raw_Boltz_affinity_probability_binary,raw_desc_QED,amean,filter,Score,passes_diversity_filter,filtered_amean,Score (reshaped),score_time,diversity_filter,diversity_filter_params
123,JNK3_actives,JNK3_nATPc,1,22.054579973220825,123,Cc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,True,1,Cc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,True,0,0.13017019629478455,-0.07700034230947495,0.33734074234962463,0.3618103265762329,0.3769645094871521,0.3466561734676361,1_123-0,0.9072037935256958,0.9151291847229004,0.9250052571296692,2.202352523803711,0.6647824645042419,0.9463518261909485,0.7892394661903381,0.8168572783470154,0.9273282885551453,0.9273282885551453,0.9072037935256958,0.5201139450073242,0.7553972601890564,0.8839356303215027,0.9151291847229004,0.7513778209686279,0.9735819101333618,0.5868912935256958,0.9250052571296692,0.7553972601890564,0.0,0.9095335006713867,0.41939465261866116,2.8845965123785735,3.499620000000002,467.5370000000003,35,442.3370000000002,10,1,10,5,5,1,6,98.81,0.6150234876214284,0,C25H25N9O,1482.9065214322065,2,0,0.4545878126850983,0.3618103265762329,0.41939465261866116,0.41193093062666414,1.0,0.41193093062666414,True,0.41193093062666414,0.41193093062666414,10972.37086725235,ScaffoldSimilarityECFP,
124,JNK3_actives,JNK3_nATPc,1,22.054579973220825,124,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,True,1,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,True,0,-0.2895668148994446,0.230680912733078,-0.8098145127296448,0.10940118134021759,0.0937122330069542,0.1250901222229004,1_124-0,0.8736854791641235,0.9003086686134338,0.9182665348052979,2.7306013107299805,0.736821711063385,1.1903517246246338,0.8000662922859192,0.8213494420051575,0.906481921672821,0.906481921672821,0.8736854791641235,0.45414990186691284,0.7219071388244629,0.8406842947006226,0.9003086686134338,0.717127799987793,0.9716978669166565,0.5520966053009033,0.9182665348052979,0.7219071388244629,0.0,0.8779471516609192,0.36741666398339673,3.0761940088448654,4.210000000000003,521.5070000000003,38,499.3310000000002,10,1,13,5,5,1,6,98.81,1.1338059911551372,0,C25H22F3N9O,1588.2374289511695,2,3,0.5401872500398458,0.10940118134021759,0.36741666398339673,0.3390016984544867,1.0,0.3390016984544867,True,0.3390016984544867,0.3390016984544867,10972.37086725235,ScaffoldSimilarityECFP,
125,JNK3_actives,JNK3_nATPc,1,22.054579973220825,125,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C2CC2)cn1,True,1,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C2CC2)cn1,True,0,-0.5925049781799316,-1.183008074760437,-0.002001933753490448,0.19140119850635529,0.10158614069223404,0.28121626377105713,1_125-0,0.8948482871055603,0.894638180732727,0.9305828213691711,3.1045026779174805,0.6963275074958801,1.1611764430999756,0.7618873715400696,0.7879865765571594,0.8923834562301636,0.8923834562301636,0.8948482871055603,0.46106743812561035,0.7590882778167725,0.8114169836044312,0.894638180732727,0.6879106760025024,0.9711732864379883,0.5249261856079102,0.9305828213691711,0.7590882778167725,0.0,0.893526017665863,0.3780391702970082,3.025401037774248,4.068600000000003,493.5750000000004,37,466.35900000000026,10,1,10,6,5,2,7,98.81,1.0431989622257545,0,C27H27N9O,1562.8670162435064,2,0,0.6019672113930534,0.19140119850635529,0.3780391702970082,0.39046919339880565,1.0,0.39046919339880565,True,0.39046919339880565,0.39046919339880565,10972.37086725235,ScaffoldSimilarityECFP,
126,JNK3_actives,JNK3_nATPc,1,22.054579973220825,126,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,True,1,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,True,0,0.22835753858089447,-0.012484762817621231,0.4691998362541199,0.2478649616241455,0.20181052386760712,0.2939194142818451,1_126-0,0.8813555836677551,0.8988122940063477,0.9438546299934387,2.5734848976135254,0.7027814388275146,1.1535340547561646,0.7983249425888062,0.8212997317314148,0.9131988883018494,0.9131988883018494,0.8813555836677551,0.4533138871192932,0.7717336416244507,0.8507410287857056,0.8988122940063477,0.7480550408363342,0.9733793139457703,0.5444484353065491,0.9438546299934387,0.7717336416244507,0.0,0.8850403428077698,0.34276175835072786,3.1346122362113658,3.591700000000002,533.6000000000004,40,506.3840000000003,12,1,12,6,6,1,7,116.63000000000001,0.45708776378863636,0,C28H27N11O,1794.9693492653391,2,0,0.4345638904888262,0.2478649616241455,0.34276175835072786,0.34173020348789984,1.0,0.34173020348789984,True,0.34173020348789984,0.34173020348789984,10972.37086725235,ScaffoldSimilarityECFP,
127,JNK3_actives,JNK3_nATPc,1,22.054579973220825,127,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2ccccc2)cn1,True,1,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2ccccc2)cn1,True,0,-0.2568349540233612,-0.22901666164398193,-0.2846532464027405,0.24272596836090088,0.14505994319915771,0.34039199352264404,1_127-0,0.9354056715965271,0.907526969909668,0.9448376893997192,1.8412930965423584,0.7418157458305359,0.7440829277038574,0.8073301315307617,0.832794189453125,0.9346505999565125,0.9346505999565125,0.9354056715965271,0.5726326704025269,0.8192017674446106,0.8861736059188843,0.907526969909668,0.7747491002082825,0.9823163151741028,0.6436031460762024,0.9448376893997192,0.8192017674446106,0.0,0.9349433779716492,0.32674933151614277,2.9123416698883577,4.858200000000004,529.6080000000003,40,502.39200000000034,10,1,10,6,6,1,7,98.81,1.9458583301116459,0,C30H27N9O,1770.9262697188428,2,0,0.5335120491406092,0.24272596836090088,0.32674933151614277,0.36766244967255096,1.0,0.36766244967255096,True,0.36766244967255096,0.36766244967255096,10972.37086725235,ScaffoldSimilarityECFP,
128,JNK3_actives,JNK3_nATPc,1,22.054579973220825,128,COc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,True,1,COc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,True,0,0.12010721862316132,-0.29019221663475037,0.530406653881073,0.4027213454246521,0.27640196681022644,0.5290406942367554,1_128-0,0.9194269776344299,0.9009928703308105,0.9394961595535278,2.1682686805725098,0.6767946481704712,0.8569775223731995,0.7843112349510193,0.8109259605407715,0.9173848032951355,0.9173848032951355,0.9194269776344299,0.5216429829597473,0.7589716911315918,0.8614259362220764,0.9009928703308105,0.7303770184516907,0.9741604328155518,0.5959582924842834,0.9394961595535278,0.7589716911315918,0.0,0.9186673760414124,0.3894330919207097,2.9256514490859438,3.1998000000000006,483.53600000000034,36,458.33600000000024,11,1,11,6,5,1,6,108.03999999999999,0.2741485509140569,0,C25H25N9O2,1504.0532388421118,2,0,0.45664001490656436,0.4027213454246521,0.3894330919207097,0.4162648174173087,1.0,0.4162648174173087,True,0.4162648174173087,0.4162648174173087,10972.37086725235,ScaffoldSimilarityECFP,
129,JNK3_actives,JNK3_nATPc,1,22.054579973220825,129,Cc1ncn(-c2ccc(Nc3nccc(-c4cc[nH]n4)n3)cc2)n1,True,1,Cc1ncn(-c2ccc(Nc3nccc(-c4cc[nH]n4)n3)cc2)n1,True,0,0.24294699728488922,0.2036844789981842,0.28220951557159424,0.1755126565694809,0.14212436974048615,0.20890094339847565,1_129-0,0.875961422920227,0.9070736765861511,0.9421857595443726,2.8362767696380615,0.683699905872345,1.127232551574707,0.7958413362503052,0.820285975933075,0.9180644750595093,0.9180644750595093,0.875961422920227,0.48091766238212585,0.7154386639595032,0.8764203786849976,0.9070736765861511,0.7388996481895447,0.979200541973114,0.5750916004180908,0.9421857595443726,0.7154386639595032,0.0,0.8800824284553528,0.5998251102249749,2.8833708321590326,2.4994199999999998,318.344,24,304.232,7,2,8,4,4,0,4,97.2,-0.3839508321590328,0,C16H14N8,940.3949711953163,2,0,0.43158857636816034,0.1755126565694809,0.5998251102249749,0.40230878105420537,1.0,0.40230878105420537,True,0.40230878105420537,0.40230878105420537,10972.37086725235,ScaffoldSimilarityECFP,
130,JNK3_actives,JNK3_nATPc,1,22.054579973220825,130,Cc1ncn(-c2ccc(Nc3ncc(Cl)c(-c4ccn(C)n4)n3)cc2)n1,True,1,Cc1ncn(-c2ccc(Nc3ncc(Cl)c(-c4ccn(C)n4)n3)cc2)n1,True,0,1.2420203685760498,1.390299916267395,1.0937409400939941,0.1888381838798523,0.16934914886951447,0.20832721889019012,1_130-0,0.8678545355796814,0.8842914700508118,0.9405262470245361,3.111835241317749,0.714252233505249,1.2047772407531738,0.7897135615348816,0.8139619827270508,0.9109557271003723,0.9109557271003723,0.8678545355796814,0.4644613564014435,0.7003110647201538,0.8553943634033203,0.8842914700508118,0.7118740081787109,0.9841753840446472,0.563757598400116,0.9405262470245361,0.7003110647201538,0.0,0.871852457523346,0.5966639500123427,2.739211027925199,3.163220000000001,366.81600000000003,26,351.6960000000001,8,1,9,4,4,0,4,86.34,0.4240089720748017,0,C17H15ClN8,1050.8274560472346,2,0,0.22784166776147435,0.1888381838798523,0.5966639500123427,0.3377812672178898,1.0,0.3377812672178898,True,0.3377812672178898,0.3377812672178898,10972.37086725235,ScaffoldSimilarityECFP,
131,JNK3_actives,JNK3_nATPc,1,22.054579973220825,131,Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,True,1,Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,True,0,0.9014676809310913,0.6555156111717224,1.147419810295105,0.2091503143310547,0.15422073006629944,0.26407989859580994,1_131-0,0.9296989440917969,0.9124873280525208,0.9126110672950745,2.274333953857422,0.6824349761009216,0.8075457215309143,0.7828799486160278,0.8113725781440735,0.9253429174423218,0.9253429174423218,0.9296989440917969,0.5291907787322998,0.7405672669410706,0.8851473331451416,0.9124873280525208,0.7124786376953125,0.9699700474739075,0.597058892250061,0.9126110672950745,0.7405672669410706,0.0,0.9279682636260986,0.5084746721145977,2.857084599629447,2.6914000000000007,437.89500000000027,31,417.7350000000002,10,1,11,5,4,1,5,98.81,-0.16568459962944626,0,C20H20ClN9O,1181.5960052488078,2,0,0.2972925802962428,0.2091503143310547,0.5084746721145977,0.33830585558063175,1.0,0.33830585558063175,True,0.33830585558063175,0.33830585558063175,10972.37086725235,ScaffoldSimilarityECFP,
132,JNK3_actives,JNK3_nATPc,1,22.054579973220825,132,c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,True,1,c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,True,0,1.310276985168457,1.3985399007797241,1.2220141887664795,0.38256460428237915,0.47308239340782166,0.29204678535461426,1_132-0,0.9104270935058594,0.9068043231964111,0.9318422675132751,2.9881246089935303,0.6917194724082947,1.0514854192733765,0.8024907112121582,0.822043240070343,0.9002530574798584,0.9002530574798584,0.9104270935058594,0.4818679392337799,0.7160174250602722,0.8510106801986694,0.9068043231964111,0.7128790616989136,0.9655734896659851,0.5593467354774475,0.9318422675132751,0.7160174250602722,0.0,0.9093447327613831,0.7729763744191768,2.5351135732207872,3.0519000000000007,321.38400000000007,24,302.232,5,2,6,4,3,1,4,66.07000000000001,0.5167864267792135,0,C18H19N5O,779.4335107872897,2,0,0.21392169449196174,0.38256460428237915,0.7729763744191768,0.45648755773117256,1.0,0.45648755773117256,True,0.45648755773117256,0.45648755773117256,10972.37086725235,ScaffoldSimilarityECFP,
133,JNK3_actives,JNK3_nATPc,1,22.054579973220825,133,Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,True,1,Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,True,0,1.045806884765625,0.8447229862213135,1.246890664100647,0.30321386456489563,0.32243838906288147,0.2839893400669098,1_133-0,0.830650806427002,0.9077295064926147,0.9485535025596619,3.2019762992858887,0.6901896595954895,1.4355322122573853,0.7853232026100159,0.8107663989067078,0.9125391840934753,0.9125391840934753,0.830650806427002,0.45594146847724915,0.707603394985199,0.8641513586044312,0.9077295064926147,0.7546114325523376,0.9802778959274292,0.5751873254776001,0.9485535025596619,0.707603394985199,0.0,0.8389722108840942,0.746530982982047,2.6634439596693653,3.705300000000001,355.829,25,337.68500000000006,5,2,7,4,3,1,4,66.07,1.0418560403306358,0,C18H18ClN5O,829.1825798281498,2,0,0.2678566375345715,0.30321386456489563,0.746530982982047,0.4392004950271714,1.0,0.4392004950271714,True,0.4392004950271714,0.4392004950271714,10972.37086725235,ScaffoldSimilarityECFP,
134,JNK3_actives,JNK3_nATPc,1,22.054579973220825,134,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,True,1,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,True,0,0.3065095841884613,0.04474485665559769,0.5682743191719055,0.2887023389339447,0.330481618642807,0.2469230443239212,1_134-0,0.8466203212738037,0.8717495203018188,0.9243509769439697,3.659432888031006,0.6969104409217834,1.42879319190979,0.7842076420783997,0.7986676692962646,0.8565077781677246,0.8565077781677246,0.8466203212738037,0.36914706230163574,0.6808872222900391,0.7640946507453918,0.8717495203018188,0.6450993418693542,0.9789328575134277,0.4710828959941864,0.9243509769439697,0.6808872222900391,0.0,0.8469513654708862,0.7592502678995013,2.399354388249085,3.7157000000000027,369.85599999999994,26,349.69599999999997,6,1,7,4,3,1,4,55.21000000000001,1.3163456117509176,0,C19H20ClN5O,887.2000675281655,2,0,0.41862588418078905,0.2887023389339447,0.7592502678995013,0.488859497004745,1.0,0.488859497004745,True,0.488859497004745,0.488859497004745,10972.37086725235,ScaffoldSimilarityECFP,
135,JNK3_actives,JNK3_nATPc,1,22.054579973220825,135,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(Cl)cn3)cc2)n1,True,1,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(Cl)cn3)cc2)n1,True,0,1.2353755235671997,1.1382722854614258,1.3324787616729736,0.3147431015968323,0.3894084095954895,0.24007779359817505,1_135-0,0.8999064564704895,0.887365996837616,0.9365833401679993,2.946843385696411,0.6963344216346741,1.1435036659240723,0.7874096035957336,0.8072747588157654,0.8867350816726685,0.8867350816726685,0.8999064564704895,0.436714231967926,0.7530015707015991,0.8125548958778381,0.887365996837616,0.7022994756698608,0.9816158413887024,0.5360591411590576,0.9365833401679993,0.7530015707015991,0.0,0.8976660966873169,0.5780472606346385,2.611839448351507,4.076640000000002,379.855,27,361.71100000000007,7,1,8,4,4,0,4,73.45,1.4648005516484952,0,C19H18ClN7,1095.7061026791912,2,0,0.22919679008544752,0.3147431015968323,0.5780472606346385,0.37399571743897275,1.0,0.37399571743897275,True,0.37399571743897275,0.37399571743897275,10972.37086725235,ScaffoldSimilarityECFP,
136,JNK3_actives,JNK3_nATPc,1,22.054579973220825,136,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,True,1,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,True,0,0.6802204251289368,0.28909680247306824,1.071344017982483,0.2951664924621582,0.3727075457572937,0.2176254242658615,1_136-0,0.8618844151496887,0.8797578811645508,0.9230403900146484,3.3927764892578125,0.6448408961296082,1.3147419691085815,0.7700266242027283,0.7905773520469666,0.8727802038192749,0.8727802038192749,0.8618844151496887,0.39186009764671326,0.7196752429008484,0.7845305800437927,0.8797578811645508,0.6918565034866333,0.9649972319602966,0.47853830456733704,0.9230403900146484,0.7196752429008484,0.0,0.8631736636161804,0.5133091529977377,2.786711142317529,3.296400000000001,436.9070000000002,31,415.7390000000001,9,1,10,5,4,1,5,85.92,0.5096888576824723,0,C21H21ClN8O,1180.3252262811818,2,0,0.34241283442647164,0.2951664924621582,0.5133091529977377,0.38362949329545587,1.0,0.38362949329545587,True,0.38362949329545587,0.38362949329545587,10972.37086725235,ScaffoldSimilarityECFP,
137,JNK3_actives,JNK3_nATPc,1,22.054579973220825,137,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(Cl)cn4)cc3)n2)cn1,True,1,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(Cl)cn4)cc3)n2)cn1,True,0,0.5452386736869812,0.23720040917396545,0.8532769083976746,0.3069199323654175,0.38352179527282715,0.2303180694580078,1_137-0,0.9179478883743286,0.904666006565094,0.9130688905715942,2.598050355911255,0.7098415493965149,0.9380298256874084,0.7932496666908264,0.8166829943656921,0.9104166030883789,0.9104166030883789,0.9179478883743286,0.4918423891067505,0.7458818554878235,0.8632990121841431,0.904666006565094,0.7454081177711487,0.9590365886688232,0.5522539615631104,0.9130688905715942,0.7458818554878235,0.0,0.9170441627502441,0.41921194255128996,2.749593007904622,4.830220000000004,442.91400000000016,32,423.7620000000001,8,1,9,5,5,0,5,86.34,2.0806269920953824,0,C23H19ClN8,1370.168393800187,2,0,0.3699404568863436,0.3069199323654175,0.41921194255128996,0.3653574439343503,1.0,0.3653574439343503,True,0.3653574439343503,0.3653574439343503,10972.37086725235,ScaffoldSimilarityECFP,
138,JNK3_actives,JNK3_nATPc,1,22.054579973220825,138,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,True,1,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,True,0,0.6959518194198608,0.27953577041625977,1.112367868423462,0.34308427572250366,0.4987359046936035,0.1874326765537262,1_138-0,0.8925583958625793,0.8819829225540161,0.9263248443603516,2.8167245388031006,0.7145601511001587,1.1101794242858887,0.794649600982666,0.8136981129646301,0.8898922204971313,0.8898922204971313,0.8925583958625793,0.45703694224357605,0.7123171091079712,0.8203633427619934,0.8819829225540161,0.7066245675086975,0.981110155582428,0.5475095510482788,0.9263248443603516,0.7123171091079712,0.0,0.8920916318893433,0.7805877727660853,2.410943254645847,3.2014000000000014,353.40099999999995,26,333.241,6,1,7,4,3,1,4,55.21000000000001,0.7904567453541542,0,C19H20FN5O,887.2000675281655,2,1,0.3392046386653272,0.34308427572250366,0.7805877727660853,0.4876255623846387,1.0,0.4876255623846387,True,0.4876255623846387,0.4876255623846387,10972.37086725235,ScaffoldSimilarityECFP,
139,JNK3_actives,JNK3_nATPc,1,22.054579973220825,139,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(F)cn3)cc2)n1,True,1,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(F)cn3)cc2)n1,True,0,0.8333739042282104,0.8584995269775391,0.8082482218742371,0.3166063129901886,0.4663330018520355,0.16687960922718048,1_139-0,0.8904154896736145,0.9017682075500488,0.9349868893623352,2.6876442432403564,0.7185923457145691,1.0410009622573853,0.7929338812828064,0.8160347938537598,0.9084382653236389,0.9084382653236389,0.8904154896736145,0.48346349596977234,0.7393657565116882,0.8560931086540222,0.9017682075500488,0.7409980893135071,0.9764591455459595,0.5644621253013611,0.9349868893623352,0.7393657565116882,0.0,0.8923300504684448,0.6000708171414297,2.6232778099898706,3.5623400000000007,363.40000000000003,27,345.25600000000003,7,1,8,4,4,0,4,73.45,0.9390621900101301,0,C19H18FN7,1095.7061026791912,2,1,0.31117934466934977,0.3166063129901886,0.6000708171414297,0.4092854916003227,1.0,0.4092854916003227,True,0.4092854916003227,0.4092854916003227,10972.37086725235,ScaffoldSimilarityECFP,
140,JNK3_actives,JNK3_nATPc,1,22.054579973220825,140,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,True,1,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,True,0,0.5075679421424866,0.18478290736675262,0.8303529620170593,0.16536328196525574,0.1464826613664627,0.18424391746520996,1_140-0,0.862688422203064,0.9054208993911743,0.9348799586296082,3.0926644802093506,0.762445867061615,1.2415522336959839,0.796486496925354,0.821220874786377,0.9201585650444031,0.9201585650444031,0.862688422203064,0.48326459527015686,0.7283883094787598,0.8667945861816406,0.9054208993911743,0.7601177096366882,0.9769359827041626,0.6023191213607788,0.9348799586296082,0.7283883094787598,0.0,0.8692131042480469,0.45056711607127226,2.759063479368642,4.315920000000004,426.4590000000001,32,407.30700000000013,8,1,9,5,5,0,5,86.34,1.5568565206313618,0,C23H19FN8,1370.168393800187,2,1,0.37762287072870626,0.16536328196525574,0.45056711607127226,0.33118442292174477,1.0,0.33118442292174477,True,0.33118442292174477,0.33118442292174477,10972.37086725235,ScaffoldSimilarityECFP,
141,JNK3_actives,JNK3_nATPc,1,22.054579973220825,141,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)ncc2F)n1,True,1,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)ncc2F)n1,True,0,0.17011936008930206,-0.3083607256412506,0.6485994458198547,0.3978594243526459,0.6146156191825867,0.18110322952270508,1_141-0,0.8910967707633972,0.8922398686408997,0.9152510762214661,2.8601725101470947,0.7174524664878845,1.0970549583435059,0.7834569215774536,0.8068515062332153,0.9004296064376831,0.9004296064376831,0.8910967707633972,0.46960288286209106,0.7353377938270569,0.838943362236023,0.8922398686408997,0.7263882756233215,0.9703608751296997,0.5555520057678223,0.9152510762214661,0.7353377938270569,0.0,0.8921009302139282,0.4694679751362388,2.721988741641283,4.007500000000002,412.4320000000001,31,395.2960000000001,8,1,9,5,5,0,5,86.34,1.285511258358719,0,C22H17FN8,1325.414392246805,2,1,0.4464407447535049,0.3978594243526459,0.4694679751362388,0.4379227147474632,1.0,0.4379227147474632,True,0.4379227147474632,0.4379227147474632,10972.37086725235,ScaffoldSimilarityECFP,
142,JNK3_actives,JNK3_nATPc,1,22.054579973220825,142,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2F)n1,True,1,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2F)n1,True,0,0.8369004726409912,0.3553426265716553,1.3184583187103271,0.24136051535606384,0.2332184612751007,0.24950258433818817,1_142-0,0.9552550315856934,0.9238437414169312,0.9249945282936096,1.6725810766220093,0.7165168523788452,0.6174204349517822,0.8006779551506042,0.8287076354026794,0.9408263564109802,0.9408263564109802,0.9552550315856934,0.5896863341331482,0.8058976531028748,0.9110448956489563,0.9238437414169312,0.7942677140235901,0.9762033820152283,0.6344719529151917,0.9249945282936096,0.8058976531028748,0.0,0.9525720477104187,0.5313251975718982,2.7963897560115267,2.7821000000000007,420.45200000000017,31,399.2840000000001,9,1,10,5,4,1,5,85.92,-0.014289756011526045,0,C21H21FN8O,1180.3252262811818,2,1,0.3104601508315984,0.24136051535606384,0.5313251975718982,0.3610486212531868,1.0,0.3610486212531868,True,0.3610486212531868,0.3610486212531868,10972.37086725235,ScaffoldSimilarityECFP,
143,JNK3_actives,JNK3_nATPc,1,22.054579973220825,143,Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,True,1,Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,True,0,1.1962970495224,1.2020330429077148,1.190561056137085,0.2208491563796997,0.22187229990959167,0.21982601284980774,1_143-0,0.9175328016281128,0.9107402563095093,0.9193480014801025,2.407667875289917,0.6571967601776123,0.9098284244537354,0.7908710837364197,0.817655086517334,0.9247909188270569,0.9247909188270569,0.9175328016281128,0.5145902037620544,0.7382515668869019,0.8839499950408936,0.9107402563095093,0.7480213046073914,0.9695825576782227,0.5965948700904846,0.9193480014801025,0.7382515668869019,0.0,0.9181587100028992,0.5352624429236386,2.7793742023344343,2.9514200000000015,416.48900000000015,31,392.29700000000014,9,1,9,5,4,1,5,85.92,0.17204579766556716,0,C22H24N8O,1174.4563965495154,2,0,0.23716629313546342,0.2208491563796997,0.5352624429236386,0.3310926308129339,1.0,0.3310926308129339,True,0.3310926308129339,0.3310926308129339,10972.37086725235,ScaffoldSimilarityECFP,
144,JNK3_actives,JNK3_nATPc,1,22.054579973220825,144,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,True,1,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,True,0,-0.44838353991508484,-1.0000662803649902,0.10329921543598175,0.49145251512527466,0.6772510409355164,0.30565401911735535,1_144-0,0.8751127123832703,0.8972970843315125,0.927532434463501,2.6011881828308105,0.7102978825569153,1.1724992990493774,0.7882072329521179,0.8114035725593567,0.9041889309883118,0.9041889309883118,0.8751127123832703,0.4394923150539398,0.7365022301673889,0.8319690823554993,0.8972970843315125,0.7163009643554688,0.9837354421615601,0.5431221723556519,0.927532434463501,0.7365022301673889,0.0,0.8781799674034119,0.48101149386820785,2.3802891917886484,4.712700000000003,429.4990000000001,32,405.30700000000024,6,1,7,6,4,1,5,55.21,2.332410808211355,0,C25H24FN5O,1170.6787568281259,2,1,0.5725756788447856,0.49145251512527466,0.48101149386820785,0.5150132292794227,1.0,0.5150132292794227,False,0.5047129646938343,0.5047129646938343,10972.37086725235,ScaffoldSimilarityECFP,
